swab_id,Indiv_id,Frog_or_Tadpole,Tank_num,Indiv_num,InitialFrogs,ZE,alive, site_name,date_collected,Julian,Day,observer,species,lifestage, gosner_stage,weight,svl,sex,notes,pit_tag,frog_condition,total_wt, bag_wt,ct0,ct1,ge0,ge1,avg_ge_score
MDF7_4_Aug27,MDF7_4,F,7,4,8,1338.624,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.1,41, M,,3715384,,8.3,1.2,31.0436,,16.7328,,16.7328
MDF7_4_Sep3,MDF7_4,F,7,4,8,14.08,yes, mesocosm density experiment,9/3/2008,39694,45, EC, Rana sierrae, adult,46,6.8,41.4, M,,3715384, HEALTHY,8,1.2,37.8101,,0.176,,0.176
MDF7_4_Sep11,MDF7_4,F,7,4,8,13.792,yes, mesocosm density experiment,9/11/2008,39702,53, CJB, Rana sierrae, adult,46,8.5,42.6, M,,3715384,,9.6,1.1,35.4826,,0.1724,,0.1724
MDF7_4_Sep18,MDF7_4,F,7,4,8,29.936,yes, mesocosm density experiment,9/18/2008,39709,60, EC, Rana sierrae, adult,46,7.6,41.2, M,,3715384, healthy,8.9,1.3,0,36.9953,0,0.3742,0.3742
MDF7_4_Sep24,MDF7_4,F,7,4,8,56.912,yes, mesocosm density experiment,9/24/2008,39715,66, EC, Rana sierrae, adult,46,7.3,40.9, M,,3715384, healthy,8.9,1.6,33.674,,0.7114,,0.7114
MDF7_4_Oct1,MDF7_4,F,7,4,8,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7,40.4, M,,3715384, healthy,8.3,1.3,0,,0,,0
MDF7_4_Dec4,MDF7_4,F,7,4,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3715384, healthy,,,0,,0,,0
MDF7_5_JUL20,MDF7_5,F,7,5,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,5.9,36.4, F,,3713402, healthy,7,1.1,0,,0,,0
MDF7_5_Jul25,MDF7_5,F,7,5,8,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,5.4,38.5, F,,3713402, healthy,7.9,2.5,0,,0,,0
MDF7_5_Jul31,MDF7_5,F,7,5,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,4.7,38.4, F,,3713402, healthy,5.6,0.9,0,,0,,0
MDF7_5_Aug8,MDF7_5,F,7,5,8,8.016,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,5,37.9, F,,3713402, Healthy,6.4,1.4,39.4548,,0.1002,,0.1002
MDF7_5_Aug13,MDF7_5,F,7,5,8,0,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,5,40.5, F,,3713402, Healthy,6.2,1.2,0,,0,,0
MDF7_5_Aug21,MDF7_5,F,7,5,8,68.2,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,5.3,39.4, F,,3713402,,6.5,1.2,35.77,,0.8525,,0.8525
MDF7_5_Aug27,MDF7_5,F,7,5,8,3357.744,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,6.4,41, F,,3713402,,7.6,1.2,29.5357,,41.9718,,41.9718
MDF7_5_Sep3,MDF7_5,F,7,5,8,7498.232,yes, mesocosm density experiment,9/3/2008,39694,45, EC, Rana sierrae, adult,46,5.6,38.7, F,,3713402, HEALTHY,6.7,1.1,28.2352,,93.7279,,93.7279
MDF7_5_Sep11,MDF7_5,F,7,5,8,4430.56,yes, mesocosm density experiment,9/11/2008,39702,53, CJB, Rana sierrae, adult,46,6.8,41.2, F,,3713402,,7.9,1.1,26.3227,,55.382,,55.382
MDF7_5_Sep18,MDF7_5,F,7,5,8,6280.712,yes, mesocosm density experiment,9/18/2008,39709,60, EC, Rana sierrae, adult,46,5.7,38.6, F,,3713402, healthy,6.8,1.1,29.1439,,78.5089,,78.5089
MDF7_5_Sep24,MDF7_5,F,7,5,8,303.28,yes, mesocosm density experiment,9/24/2008,39715,66, EC, Rana sierrae, adult,46,6.2,38.2, F,,3713402, healthy,7.3,1.1,31.0218,,3.791,,3.791
MDF7_5_Oct1,MDF7_5,F,7,5,8,2.616,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,5.3,37.8, F,,3713402, healthy,6.5,1.2,41.2981,,0.0327,,0.0327
MDF7_5_Dec4,MDF7_5,F,7,5,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3713402, healthy,,,0,,0,,0
MDF7_6_JUL20,MDF7_6,F,7,6,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,7,41.1, M,,3715040, healthy,8.1,1.1,0,,0,,0
MDF7_6_Jul25,MDF7_6,F,7,6,8,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,6.4,40, M,,3715040, healthy,8.8,2.5,0,,0,,0
MDF7_6_Jul31,MDF7_6,F,7,6,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,5.8,40.1, M,,3715040, healthy,6.9,1.1,0,,0,,0
MDF7_6_Aug8,MDF7_6,F,7,6,8,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,6.4,41.5, M,,3715040, Healthy,7.8,1.4,0,,0,,0
MDF7_6_Aug13,MDF7_6,F,7,6,8,4.416,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,6.1,41.8, M,,3715040, Healthy,7.5,1.4,39.7002,,0.0552,,0.0552
MDF7_6_Aug21,MDF7_6,F,7,6,8,241.976,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.1,40, M,,3715040,,7.3,1.2,33.7589,,3.0247,,3.0247
MDF7_6_Aug27,MDF7_6,F,7,6,8,11242.84,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.2,38.6, M,,3715040,,8.3,1.1,27.5544,,140.5355,,140.5355
MDF7_6_Sep3,MDF7_6,F,7,6,8,1372.168,yes, mesocosm density experiment,9/3/2008,39694,45, EC, Rana sierrae, adult,46,6.3,39.1, M,,3715040, HEALTHY,7.4,1.1,30.8254,,17.1521,,17.1521
MDF7_6_Sep11,MDF7_6,F,7,6,8,274.096,yes, mesocosm density experiment,9/11/2008,39702,53, CJB, Rana sierrae, adult,46,6.2,42.4, M,,3715040,,7.3,1.1,30.7388,,3.4262,,3.4262
MDF7_6_Sep18,MDF7_6,F,7,6,8,449.12,yes, mesocosm density experiment,9/18/2008,39709,60, EC, Rana sierrae, adult,46,6.7,39.8, M,,3715040, healthy,7.8,1.1,33.0394,,5.614,,5.614
MDF7_6_Sep24,MDF7_6,F,7,6,8,22.488,yes, mesocosm density experiment,9/24/2008,39715,66, EC, Rana sierrae, adult,46,7.1,39.7, M,,3715040, healthy,8.2,1.1,35.1456,,0.2811,,0.2811
MDF7_6_Oct1,MDF7_6,F,7,6,8,5.92,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7,39.8, M,,3715040, healthy,8.2,1.2,40.02,,0.074,,0.074
MDF7_6_Dec4,MDF7_6,F,7,6,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3715040, healthy,,,0,,0,,0
MDF7_7_JUL20,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,7.7,42.6, M,,3704619, healthy,8.8,1.1,0,,0,,0
MDF7_7_Jul25,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,7.3,44.6, M,,3704619, healthy,9.9,2.5,0,,0,,0
MDF7_7_Jul31,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,6.2,39.8, M,,3704619, healthy,7.3,1.1,0,,0,,0
MDF7_7_Aug8,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,6.7,44.2, M,,3704619, Healthy,8.1,1.4,0,,0,,0
MDF7_7_Aug13,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,6.3,42.3, M,,3704619, Healthy,7.7,1.4,0,,0,,0
MDF7_7_Aug21,MDF7_7,F,7,7,8,214.208,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,5.8,43.3, M,,3704619,,7,1.2,33.9525,,2.6776,,2.6776
MDF7_7_Aug27,MDF7_7,F,7,7,8,2432.704,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,8.2,43.1, M,,3704619,,9.3,1.1,30.0641,,30.4088,,30.4088
MDF7_7_Sep3,MDF7_7,F,7,7,8,1246.768,yes, mesocosm density experiment,9/3/2008,39694,45, EC, Rana sierrae, adult,46,7.6,41.9, M,,3704619, HEALTHY,8.7,1.1,30.9716,,15.5846,,15.5846
MDF7_7_Sep11,MDF7_7,F,7,7,8,160.984,yes, mesocosm density experiment,9/11/2008,39702,53, CJB, Rana sierrae, adult,46,8.3,42.7, M,,3704619,,9.4,1.1,31.5833,,2.0123,,2.0123
MDF7_7_Sep18,MDF7_7,F,7,7,8,259.2,yes, mesocosm density experiment,9/18/2008,39709,60, EC, Rana sierrae, adult,46,7.8,42, M,,3704619, healthy,8.9,1.1,33.8512,,3.24,,3.24
MDF7_7_Sep24,MDF7_7,F,7,7,8,6.936,yes, mesocosm density experiment,9/24/2008,39715,66, EC, Rana sierrae, adult,46,8.3,41.5, M,,3704619, healthy,9.5,1.2,37.0113,,0.0867,,0.0867
MDF7_7_Oct1,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7.9,40.7, M,,3704619, healthy,9.1,1.2,0,,0,,0
MDF7_7_Dec4,MDF7_7,F,7,7,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3704619, healthy,,,0,,0,,0
MDF7_8_JUL20,MDF7_8,F,7,8,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,7.6,42.1, M,,3703044, healthy,8.7,1.1,0,,0,,0
MDF7_8_Jul25,MDF7_8,F,7,8,8,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,7.2,44, M,,3703044, healthy,9.8,2.5,0,,0,,0
MDF7_8_Jul31,MDF7_8,F,7,8,8,15.704,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,7.7,41.7, M,,3703044, healthy,8.9,1.2,37.9483,,0.1963,,0.1963
MDF7_8_Aug8,MDF7_8,F,7,8,8,4.992,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,7,42.2, M,,3703044, Healthy,8.4,1.4,40.1669,,0.0624,,0.0624
MDF7_8_Aug13,MDF7_8,F,7,8,8,1.208,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,7.1,40.4, M,,3703044, Healthy,8.3,1.2,41.6473,,0.0151,,0.0151
MDF7_8_Aug21,MDF7_8,F,7,8,8,182.4,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,7.8,41.2, M,,3703044,,9,1.2,34.2077,,2.28,,2.28
MDF7_8_Aug27,MDF7_8,F,7,8,8,235.52,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.8,41.9, M,,3703044,,9,1.2,33.8925,,2.944,,2.944
MDF7_8_Sep3,MDF7_8,F,7,8,8,0,yes, mesocosm density experiment,9/3/2008,39694,45, EC, Rana sierrae, adult,46,7.1,40.8, M,,3703044, HEALTHY,8.2,1.1,0,,0,,0
MDF7_8_Sep11,MDF7_8,F,7,8,8,711.12,yes, mesocosm density experiment,9/11/2008,39702,53, CJB, Rana sierrae, adult,46,8.5,41.7, M,,3703044,,9.6,1.1,29.2259,,8.889,,8.889
MDF7_8_Sep18,MDF7_8,F,7,8,8,529.008,yes, mesocosm density experiment,9/18/2008,39709,60, EC, Rana sierrae, adult,46,7.2,39, M, slightly bad righting reflex,3703044, sick,8.3,1.1,32.7977,,6.6126,,6.6126
MDF7_8_Sep24,MDF7_8,F,7,8,8,58.56,yes, mesocosm density experiment,9/24/2008,39715,66, EC, Rana sierrae, adult,46,7.7,41.3, M,,3703044, healthy,9,1.3,33.6287,,0.732,,0.732
MDF7_8_Oct1,MDF7_8,F,7,8,8,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7.5,41.1, M,,3703044, healthy,8.8,1.3,0,,0,,0
MDF7_8_Dec4,MDF7_8,F,7,8,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3703044, healthy,,,0,,0,,0
MDF8_1_JUL20,MDF8_1,F,8,1,1,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,8.8,40.9, F,,3709337, healthy,10,1.1,0,,0,,0
MDF8_1_Jul25,MDF8_1,F,8,1,1,0.016,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,5.4,40.4, F,,3709337, healthy,7.8,2.4,46.9656,,0.0002,,0.0002
MDF8_1_Jul31,MDF8_1,F,8,1,1,17.592,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,4.9,38.2, F,,3709337, healthy,5.9,1,37.7745,,0.2199,,0.2199
MDF8_1_AUG7,MDF8_1,F,8,1,1,,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,,,,,,,,,,,,,
MDF8_1_Aug8,MDF8_1,F,8,1,1,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,5.4,38.2, F,,3709337, Healthy,6.8,1.4,0,,0,,0
MDF8_1_Aug13,MDF8_1,F,8,1,1,20802.072,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,6.1,40.6, F,,3709337, Healthy,7.6,1.5,27.0268,,260.0259,,260.0259
MDF8_1_Aug21,MDF8_1,F,8,1,1,9389.792,yes, mesocosm density experiment,8/20/2008,39680,31, CJB, Rana sierrae, adult,46,6.2,38.9, F,,3709337,,7.4,1.2,27.9488,,117.3724,,117.3724
MDF8_1_Aug27,MDF8_1,F,8,1,1,36.064,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,6.4,38.9, F,,3709337,,7.6,1.2,36.9693,,0.4508,,0.4508
MDF8_1_Sep3,MDF8_1,F,8,1,1,0,no, mesocosm density experiment,9/3/2008,39694,45, EC, Rana sierrae, adult,46,,, F, FOUND DEAD 9/4/08,3709337,,,,0,,0,,0
MDF8_1_Sep11,MDF8_1,F,8,1,1,,no, mesocosm density experiment,9/11/2008,39702,53, CJB, Rana sierrae, adult,46,,, F,,3709337, dead,,,,,,,
MDF8_1_Sep18,MDF8_1,F,8,1,1,,no, mesocosm density experiment,9/18/2008,39709,60, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF8_1_Sep24,MDF8_1,F,8,1,1,,no, mesocosm density experiment,9/24/2008,39715,66, EC, Rana sierrae, adult,46,,,,,, dead,,,,,,,
MDF8_1_Oct1,MDF8_1,F,8,1,1,,no, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,47,,,,,, dead,,,,,,,
MDF9_1_JUL20,MDF9_1,F,9,1,1,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,6.7,42.4, F,,3705030, healthy,7.8,1.1,0,,0,,0
MDF9_1_Jul25,MDF9_1,F,9,1,1,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,8.2,44.1, F,,3705030, healthy,10.9,2.6,0,,0,,0
MDF9_1_Jul31,MDF9_1,F,9,1,1,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,8.8,44.6, F,,3705030, healthy,9.9,1.1,0,,0,,0
MDF9_1_Aug8,MDF9_1,F,9,1,1,96.856,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,8.5,42.2, F,,3705030, Healthy,9.7,1.2,35.7082,,1.2107,,1.2107
MDF9_1_Aug14,MDF9_1,F,9,1,1,1849.648,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,8.3,42.7, F,,3705030, Healthy,9.5,1.2,30.6533,,23.1206,,23.1206
MDF9_1_Aug21,MDF9_1,F,9,1,1,7757.216,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,9.2,42.6, F,,3705030,,10.4,1.2,28.2521,,96.9652,,96.9652
MDF9_1_Aug27,MDF9_1,F,9,1,1,2180.304,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,8.2,43.3, F,,3705030,,9.3,1.1,30.2437,,27.2538,,27.2538
MDF9_1_Sep3,MDF9_1,F,9,1,1,17.712,yes, mesocosm density experiment,9/4/2008,39695,46, MT, Rana sierrae, adult,46,7,40.3, F,,3705030, HEALTHY,8.1,1.1,37.4597,,0.2214,,0.2214
MDF9_1_Sep11,MDF9_1,F,9,1,1,166.888,yes, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, adult,46,7.4,43.7, F,,3705030,,8.8,1.4,31.5261,,2.0861,,2.0861
MDF9_1_Sep18,MDF9_1,F,9,1,1,71.576,yes, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, adult,46,6.7,41.9, F,,3705030, healthy,8.1,1.4,35.7516,,0.8947,,0.8947
MDF9_1_Sep24,MDF9_1,F,9,1,1,0,yes, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, adult,46,8.4,42.2, F, RR=G,3705030, healthy,9.5,1.1,0,,0,,0
MDF9_1_Oct1,MDF9_1,F,9,1,1,0,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,9.1,42.6, F,,3705030, healthy,10.4,1.3,0,,0,,0
MDF9_1_Dec4,MDF9_1,F,9,1,1,9.624,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3705030, healthy,,,40.535,,0.1203,,0.1203
MDF10_1_JUL20,MDF10_1,F,10,1,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,6.7,42.4, F,,3715333, healthy,7.8,1.1,0,,0,,0
MDF10_1_Jul25,MDF10_1,F,10,1,16,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,7.3,44, F,,3715333, healthy,9.9,2.6,0,,0,,0
MDF10_1_Jul31,MDF10_1,F,10,1,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.4,41.4, F,,3715333, healthy,8.9,2.5,0,,0,,0
MDF10_1_AUG7,MDF10_1,F,10,1,16,3.776,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.3,41.85, F,,3715333, Healthy,7.4,1.1,40.5854,,0.0472,,0.0472
MDF10_1_Aug14,MDF10_1,F,10,1,16,340.072,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,5.5,40.7, F,,3715333, Healthy,6.8,1.3,33.1911,,4.2509,,4.2509
MDF10_1_Aug21,MDF10_1,F,10,1,16,27650.792,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,6.7,40.7, F,,3715333,,7.9,1.2,26.2336,,345.6349,,345.6349
MDF10_1_Aug27,MDF10_1,F,10,1,16,2350.568,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,5.4,40.1, F,,3715333,,6.6,1.2,30.1204,,29.3821,,29.3821
MDF10_1_Sep3,MDF10_1,F,10,1,16,2086.112,yes, mesocosm density experiment,9/4/2008,39695,46, MT, Rana sierrae, adult,46,5.8,40.7, F,,3715333, HEALTHY,7,1.2,30.1865,,26.0764,,26.0764
MDF10_1_Sep11,MDF10_1,F,10,1,16,19.864,yes, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, adult,46,6,40.4, F,,3715333,,7.2,1.2,34.9038,,0.2483,,0.2483
MDF10_1_Sep18,MDF10_1,F,10,1,16,283.104,yes, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, adult,46,5.5,40.1, F, Bad righting reflex,3715333, sick,6.6,1.1,33.7209,,3.5388,,3.5388
MDF10_1_Sep24,MDF10_1,F,10,1,16,38.312,yes, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, adult,46,6.5,43.9, F, RR=G,3715333, healthy,7.7,1.2,34.3014,,0.4789,,0.4789
MDF10_1_Oct1,MDF10_1,F,10,1,16,59.632,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,6.8,41.8, F, slow righting reflex,3715333, sick,9.3,2.5,35.5933,,0.7454,,0.7454
MDF10_2_JUL20,MDF10_2,F,10,2,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,7.6,42.1, M,,3715402, healthy,8.7,1.1,0,,0,,0
MDF10_2_Jul25,MDF10_2,F,10,2,16,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,7.9,42.7, M,,3715402, healthy,10.5,2.6,0,,0,,0
MDF10_2_Jul31,MDF10_2,F,10,2,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.7,41, M,,3715402, healthy,9.2,2.5,0,,0,,0
MDF10_2_AUG7,MDF10_2,F,10,2,16,4.904,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,6.9,44.3, M,,3715402, Healthy,8,1.1,40.1919,,0.0613,,0.0613
MDF10_2_Aug14,MDF10_2,F,10,2,16,875.824,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,6.6,40.8, M,,3715402, Healthy,7.9,1.3,31.7735,,10.9478,,10.9478
MDF10_2_Aug21,MDF10_2,F,10,2,16,33228.08,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7.6,42.5, M,,3715402,,8.8,1.2,25.9418,,415.351,,415.351
MDF10_2_Aug27,MDF10_2,F,10,2,16,5876.816,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.1,42.3, M,,3715402,,8.2,1.1,28.618,,73.4602,,73.4602
MDF10_2_Sep3,MDF10_2,F,10,2,16,1699.232,yes, mesocosm density experiment,9/4/2008,39695,46, MT, Rana sierrae, adult,46,7.3,40.8, M,,3715402, HEALTHY,8.5,1.2,30.4993,,21.2404,,21.2404
MDF10_2_Sep11,MDF10_2,F,10,2,16,9.056,yes, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, adult,46,7.4,42.6, M,,3715402,,8.4,1,36.1503,,0.1132,,0.1132
MDF10_2_Sep18,MDF10_2,F,10,2,16,0.96,yes, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, adult,46,7.2,42.8, M,,3715402, healthy,8.5,1.3,42.1163,,0.012,,0.012
MDF10_2_Sep24,MDF10_2,F,10,2,16,16.544,yes, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, adult,46,7.6,40.5, M, RR=G,3715402, healthy,8.9,1.3,35.6321,,0.2068,,0.2068
MDF10_2_Oct1,MDF10_2,F,10,2,16,1.872,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,8.4,43, M,,3715402, healthy,10.9,2.5,40.8949,,0.0234,,0.0234
MDF10_2_Dec4,MDF10_2,F,10,2,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3715402, healthy,,,0,,0,,0
MDF10_3_JUL20,MDF10_3,F,10,3,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,7.1,41.8, F,,3712979, healthy,8.1,1,0,,0,,0
MDF10_3_Jul25,MDF10_3,F,10,3,16,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,7.1,41, F,,3712979, healthy,9.7,2.6,0,,0,,0
MDF10_3_Jul31,MDF10_3,F,10,3,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.5,41.5, F,,3712979, healthy,9,2.5,0,,0,,0
MDF10_3_AUG7,MDF10_3,F,10,3,16,1.936,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,5.7,41.6, F,,3712979, Healthy,6.9,1.2,41.588,,0.0242,,0.0242
MDF10_3_Aug14,MDF10_3,F,10,3,16,138.464,yes, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, adult,46,5.9,43.3, F,,3712979, Healthy,7.2,1.3,34.5376,,1.7308,,1.7308
MDF10_3_Aug21,MDF10_3,F,10,3,16,1159.44,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,5.2,40.9, F,,3712979,,6.4,1.2,31.2706,,14.493,,14.493
MDF10_3_Aug27,MDF10_3,F,10,3,16,5039.256,yes, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, adult,46,7.7,41.6, F,,3712979,,8.8,1.1,28.8701,,62.9907,,62.9907
MDF10_3_Sep3,MDF10_3,F,10,3,16,114.072,yes, mesocosm density experiment,9/4/2008,39695,46, MT, Rana sierrae, adult,46,8,43.4, F,,3712979, HEALTHY,9.1,1.1,34.619,,1.4259,,1.4259
MDF10_3_Sep11,MDF10_3,F,10,3,16,298.88,yes, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, adult,46,8.1,43.2, F,,3712979,,9.2,1.1,30.6014,,3.736,,3.736
MDF10_3_Sep18,MDF10_3,F,10,3,16,121.592,yes, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, adult,46,6.6,41.8, F,,3712979, healthy,7.6,1,34.969,,1.5199,,1.5199
MDF10_3_Sep24,MDF10_3,F,10,3,16,5.48,yes, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, adult,46,8.4,43.4, F, RR=G,3712979, healthy,9.6,1.2,37.3831,,0.0685,,0.0685
MDF10_3_Oct1,MDF10_3,F,10,3,16,4.552,yes, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, adult,46,8.3,42.5, F,,3712979, healthy,10.8,2.5,39.5372,,0.0569,,0.0569
MDF10_3_Dec4,MDF10_3,F,10,3,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3712979, healthy,,,0,,0,,0
MDF10_4_JUL20,MDF10_4,F,10,4,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, JS, Rana sierrae, adult,46,7.5,43.3, M, multiple red marks look like brusing on front legs left abdomen and right ventral,3705315, healthy,8.5,1,0,,0,,0
MDF10_4_Jul25,MDF10_4,F,10,4,16,0,yes, mesocosm density experiment,7/25/2008,39654,5, JS, Rana sierrae, adult,46,7.4,39.7, M,,3705315, healthy,9.9,2.5,0,,0,,0
MDF10_4_Jul31,MDF10_4,F,10,4,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,7,42, M,,3705315, healthy,9.5,2.5,0,,0,,0
